product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
8480000144232,0.3611111111111111,High,High Sugar,Yes
7614500035788,0.9836065573770492,High,High Sugar,Yes
8410261626802,1.0,Low,Moderate Sugar,Yes
3560071000035,0.0,Moderate,Low Sugar,No
5053990155385,0.0446428571428571,High,Low Sugar,Yes
3412290070583,0.8333333333333333,Moderate,Low Sugar,Yes
3080216055428,0.0,Low,Low Sugar,Yes
3261342002108,0.271523178807947,Moderate,Low Sugar,No
4002359013119,0.032258064516129,Moderate,Low Sugar,No
3027030012749,0.9285714285714286,Low,Moderate Sugar,Yes
8719200041219,0.5416666666666667,Low,Low Sugar,Yes
4056489189121,0.0526315789473684,Low,Low Sugar,No
4008452010222,1.0,High,Low Sugar,No
8714535110081,0.0391752577319587,Moderate,Low Sugar,Yes
5012345678900,1.0,Low,Moderate Sugar,Yes
3302740031038,0.11875,Moderate,Low Sugar,No
8480000821904,0.0943396226415094,High,Moderate Sugar,No
3800000600593,0.0,Low,Low Sugar,No
20216702,0.2592592592592592,High,Moderate Sugar,Yes
3800000600562,0.271523178807947,Moderate,Low Sugar,Yes
3067140013113,0.4455958549222798,High,High Sugar,No
8003753900520,0.0,Low,Low Sugar,Yes
3800082900567,0.037292817679558,High,Low Sugar,Yes
20310622,0.2380952380952381,High,High Sugar,Yes
4056489192930,0.271523178807947,Moderate,Low Sugar,No
4056489042396,0.375,Moderate,Moderate Sugar,Yes
8000070032835,0.271523178807947,Moderate,Low Sugar,No
3800116400001,0.0278145695364238,High,Low Sugar,Yes
3256228686572,0.3442622950819672,High,High Sugar,No
5449000233295,0.0,Low,Low Sugar,Yes
3302740046728,0.173469387755102,Moderate,Low Sugar,No
8410199150905,0.1031746031746031,High,Moderate Sugar,Yes
8480000237736,0.84375,High,High Sugar,Yes
3551720205048,1.0,Low,Low Sugar,Yes
5010477361639,0.302066772655008,High,High Sugar,Yes
4056489532866,1.0,Moderate,Low Sugar,Yes
5000147030149,0.0,Low,Low Sugar,Yes
8480000225115,0.8255395683453237,High,High Sugar,Yes
3302740064548,1.0,Moderate,Low Sugar,Yes
5900617034786,0.6071428571428571,Moderate,High Sugar,Yes
8480000865106,0.1693548387096774,Moderate,Low Sugar,Yes
40874319,0.0305676855895196,High,Low Sugar,No
4009900482776,0.0,Moderate,Low Sugar,Yes
4056489038627,0.0944881889763779,High,Low Sugar,Yes
5690845000621,0.7631578947368421,Low,Low Sugar,Yes
8480000867506,0.0879765395894428,Moderate,Low Sugar,Yes
5000137002965,0.2867132867132866,Moderate,Low Sugar,Yes
5900617034809,0.7090909090909091,High,High Sugar,Yes
12301218,4.172185430463577,High,High Sugar,Yes
8000500384794,0.7565674255691769,High,High Sugar,Yes
5000128104524,1.0,Low,Low Sugar,No
5057545696651,0.46875,High,Low Sugar,No
5000116123919,0.0318181818181818,Moderate,Low Sugar,Yes
6111251750751,1.0,Low,Low Sugar,Yes
8695077028624,0.2604456824512535,High,High Sugar,Yes
5057545952931,1.0,High,High Sugar,No
5010061000098,1.0,Low,High Sugar,No
3073781160031,1.0,Moderate,Moderate Sugar,Yes
3599741006329,0.3275862068965517,Low,Low Sugar,No
5060262485286,0.0720930232558139,Moderate,Low Sugar,Yes
5059319021218,0.2857142857142857,High,High Sugar,Yes
5000328697796,0.7121212121212122,Low,Low Sugar,Yes
5030343004330,0.431578947368421,High,Low Sugar,No
5000168002286,0.1111111111111111,Low,Low Sugar,Yes
8719200070738,1.0,High,Low Sugar,No
515221,0.0,Moderate,Low Sugar,Yes
5000436101925,0.0299625468164794,Moderate,Low Sugar,No
5010228001845,0.0238095238095238,Moderate,Low Sugar,Yes
5054781498070,0.0694444444444444,Moderate,Low Sugar,No
50457014,0.5,High,Low Sugar,No
5051140474263,0.3,Moderate,Low Sugar,No
20720018,0.0993071593533487,Moderate,Low Sugar,Yes
5000197153959,0.7512605042016807,Moderate,High Sugar,No
5010112006161,0.0354430379746835,High,Low Sugar,No
5013665116257,0.5086206896551725,High,Moderate Sugar,No
8851876201549,0.0,High,Low Sugar,No
4088600304663,0.7727272727272726,Low,Moderate Sugar,Yes
3330720244024,1.0,Low,High Sugar,Yes
5013683306715,0.1805555555555555,Moderate,Moderate Sugar,No
21000612239,1.0,Moderate,Low Sugar,Yes
5011308325776,0.032258064516129,Low,Low Sugar,Yes
246231,0.0685224839400428,Moderate,Low Sugar,Yes
5011157888156,0.0063492063492063,Moderate,Low Sugar,Yes
5052320752782,0.019774011299435,Moderate,Low Sugar,No
13764027220,0.1,Moderate,Low Sugar,Yes
5051898663902,5.124999999999999,Low,Low Sugar,Yes
4056489383529,0.923076923076923,Moderate,Low Sugar,No
8720182592132,0.3770491803278688,Moderate,Low Sugar,Yes
6111242680036,0.0012500000186265,High,Low Sugar,Yes
5000354923692,0.2040133779264214,High,Moderate Sugar,Yes
850003560670,0.4,Low,Low Sugar,Yes
5000354922831,0.0308370044052863,High,Low Sugar,Yes
6111242040830,0.6666666666666666,High,High Sugar,Yes
4056489647799,1.0,High,High Sugar,Yes
5920210008748,0.1108870967741935,High,Low Sugar,Yes
5060043224585,0.0473372781065088,High,Low Sugar,Yes
5056053305864,0.1375,Moderate,Low Sugar,Yes
176422,0.251497005988024,Moderate,Low Sugar,No
1098037,0.4833333333333333,Moderate,Moderate Sugar,Yes
6111252420028,1.0,Low,Moderate Sugar,Yes
181495,0.1206896551724137,High,Moderate Sugar,Yes
3341430510026,1.0,Moderate,Low Sugar,Yes
6111245340272,0.6,Moderate,Low Sugar,Yes
5060853640063,0.1598513011152416,High,Moderate Sugar,Yes
179768,0.7897727272727272,High,Moderate Sugar,Yes
6111250472432,0.0,Moderate,Low Sugar,Yes
6118000032069,0.271523178807947,Moderate,Low Sugar,Yes
6111259340473,0.3857142857142857,High,High Sugar,Yes
6111040008490,0.271523178807947,Moderate,Low Sugar,Yes
5285001952274,0.271523178807947,Moderate,Low Sugar,Yes
6111252420530,1.0,Low,Moderate Sugar,Yes
6111195021030,0.271523178807947,Moderate,Low Sugar,Yes
6111262584499,0.9872,High,High Sugar,Yes
1483246,1.0,Moderate,Low Sugar,No
29310456,0.0996563573883161,High,Moderate Sugar,Yes
5060238483704,0.8208955223880597,High,High Sugar,Yes
6111203006332,0.6,Moderate,Low Sugar,Yes
4100290068615,1.0,High,Low Sugar,No
8402001013829,0.4473684210526316,High,High Sugar,Yes
6111266750937,0.3857142857142857,High,High Sugar,Yes
6111028000713,0.271523178807947,Moderate,Low Sugar,Yes
3504182960345,0.9959839357429718,Low,Low Sugar,No
3033491976544,0.8947368421052632,Low,Low Sugar,Yes
6111269301174,0.6,High,High Sugar,Yes
8695077081100,0.271523178807947,Moderate,Low Sugar,Yes
6111250476515,0.271523178807947,Moderate,Low Sugar,Yes
4067796002003,0.8666666666666667,Low,Moderate Sugar,No
8402001021541,0.0514285714285714,Moderate,Low Sugar,Yes
6111246952047,0.271523178807947,Moderate,Low Sugar,Yes
4337256690508,0.74,High,Low Sugar,No
6111126005757,0.890909090909091,Low,Low Sugar,Yes
3610340652356,0.271523178807947,Moderate,Low Sugar,Yes
7622201491567,0.271523178807947,Moderate,Low Sugar,Yes
13297703,0.9,Low,Moderate Sugar,Yes
5038862165501,0.9333333333333332,Low,Moderate Sugar,No
3178530411492,0.5098039215686274,High,High Sugar,Yes
3329770063297,0.9813084112149534,Low,Moderate Sugar,Yes
3123930710737,1.0,High,Low Sugar,No
3017620420078,0.9791304347826086,High,High Sugar,Yes
3428272110017,1.0,Moderate,Moderate Sugar,No
3029330068549,0.1170212765957446,Moderate,Moderate Sugar,Yes
3273220085349,0.8060606060606061,Moderate,Moderate Sugar,Yes
3564707082549,0.5666666666666667,Moderate,Low Sugar,No
3033491213205,1.0,Low,Moderate Sugar,Yes
3270190127871,0.4655172413793103,High,High Sugar,Yes
3033491325250,0.9661016949152542,Low,Moderate Sugar,Yes
5010029220629,0.0186440682007101,High,Low Sugar,No
3329757002790,1.0,High,High Sugar,Yes
8714100769966,0.238095238095238,Low,Low Sugar,Yes
10023594,0.0943396226415094,Low,Low Sugar,Yes
8719200012837,0.0,High,Low Sugar,Yes
3564700070307,1.0,High,Low Sugar,No
3017760589895,0.5625,High,High Sugar,Yes
3700214610046,0.8536585365853658,High,High Sugar,No
7622210708885,0.3561643835616438,High,High Sugar,Yes
3017239003723,0.7142857142857143,Moderate,Low Sugar,No
3038350023001,0.0513888888888888,High,Low Sugar,No
3273220085196,0.7608695652173912,Low,Moderate Sugar,Yes
3245414649309,0.0106382978723404,High,Low Sugar,No
3123930612505,1.0,High,Low Sugar,No
3281780890006,0.1071428571428571,Moderate,Low Sugar,Yes
5000112545326,1.0,Low,Moderate Sugar,Yes
3019081239862,0.0,Moderate,Low Sugar,No
3250390102625,0.7777777777777778,High,High Sugar,Yes
3245550078964,0.0652920962199312,High,Low Sugar,Yes
5449000134264,0.0,Low,Low Sugar,Yes
3011360023995,0.44,High,High Sugar,Yes
3261055420503,0.13,Moderate,Low Sugar,No
5055953902463,0.0,Low,Low Sugar,No
8480000047403,0.0,High,Low Sugar,No
8410297111150,1.0,Low,Low Sugar,No
3560071006822,0.4583333333333333,Low,Moderate Sugar,No
3240931531090,0.0441176470588235,Moderate,Low Sugar,Yes
8480000205841,1.0,Low,Moderate Sugar,Yes
8076802085837,0.0492957746478873,High,Low Sugar,No
3229820765372,0.06,Low,Low Sugar,Yes
3502490215621,0.3103448275862069,High,Low Sugar,No
3560070254699,0.0693548387096774,High,Low Sugar,Yes
3268350120558,0.3870967741935484,High,High Sugar,Yes
8000500273883,0.7674418604651163,High,High Sugar,Yes
5449000171771,0.271523178807947,Low,Low Sugar,Yes
3564700571170,0.4716981132075472,High,Low Sugar,Yes
8480000198204,0.0,Low,Low Sugar,Yes
8480000341884,0.5333333333333333,High,Low Sugar,No
3250392422226,0.0,Moderate,Low Sugar,No
5902884465959,0.1549079754601227,High,Moderate Sugar,Yes
8480000198594,1.0,High,High Sugar,No
8008698005491,0.3387096774193548,High,High Sugar,Yes
3366321052393,0.0,High,Low Sugar,Yes
3083681117042,0.4,Low,Low Sugar,Yes
8076809572828,0.3285714285714285,High,High Sugar,Yes
5013803666002,0.7619047619047619,Moderate,High Sugar,Yes
20884291,0.1627906976744186,Moderate,Moderate Sugar,Yes
7300400129206,0.1911764705882352,High,Moderate Sugar,Yes
5053990127733,0.0410714285714285,High,Low Sugar,Yes
8002590043315,0.3389830508474576,High,High Sugar,Yes
5055953903033,0.0,Low,Low Sugar,Yes
20005542,0.6128472222222222,High,High Sugar,Yes
3564706612822,0.3692307692307692,High,High Sugar,Yes
20083786,0.9607097591888464,High,High Sugar,Yes
3564707166980,0.0416666666666666,High,Low Sugar,Yes
8001010076568,0.925925925925926,Low,High Sugar,Yes
8711327501119,1.0,Low,Low Sugar,Yes
3302740047336,1.0,Moderate,Low Sugar,Yes
8480000134516,0.4769230769230769,High,Moderate Sugar,No
4337256112925,0.0,Low,Low Sugar,No
3242272270256,0.1117647058823529,Moderate,Low Sugar,Yes
8410076601735,0.416796267496112,High,High Sugar,Yes
8410069014382,0.7444444444444445,High,Moderate Sugar,Yes
8480000050632,0.0038461538461538,High,Low Sugar,No
8711299020427,0.5272727272727272,High,Moderate Sugar,No
20094508,1.0,Moderate,Low Sugar,Yes
4056489255499,0.2883031301482702,High,High Sugar,Yes
8001405000024,0.0661764705882353,High,Low Sugar,No
3168930166078,0.7121212121212122,Low,Low Sugar,Yes
5411188115434,0.9259259259259258,Low,Low Sugar,Yes
8711299020724,0.2699115044247787,High,Moderate Sugar,No
8410376039375,0.2285714285714285,High,High Sugar,Yes
5034033000220,0.9285714285714288,Low,Low Sugar,Yes
8076809580618,0.4,High,High Sugar,Yes
4019300170005,1.0,Low,Low Sugar,Yes
8480000707413,0.0,Low,Low Sugar,Yes
3092718637989,0.1724137931034483,Low,Low Sugar,Yes
37600110754,0.5,Moderate,Low Sugar,Yes
4088600008103,0.3,High,Low Sugar,No
5202390015885,0.0,Low,Low Sugar,Yes
3038351165007,0.0513888888888888,High,Low Sugar,Yes
5034660021537,0.9605263157894736,High,High Sugar,Yes
3154230810100,0.0,Moderate,Low Sugar,Yes
5000436872542,0.8,Moderate,Low Sugar,No
3760077538482,0.1219512195121951,High,Low Sugar,No
5601363001168,0.0404217926186291,High,Low Sugar,Yes
20436568,0.9878048780487804,High,High Sugar,No
5000108880646,0.989010989010989,Low,Moderate Sugar,Yes
3033490006396,0.9278350515463918,Low,Moderate Sugar,Yes
4088600048437,1.0,High,Low Sugar,No
3596710508594,0.0557377049180327,High,Low Sugar,Yes
5900820001353,1.0,Low,Low Sugar,No
4088600201825,0.5416666666666666,High,Moderate Sugar,No
5000237127346,0.6818181818181818,Moderate,Low Sugar,Yes
8410712000212,0.526180228560939,High,High Sugar,Yes
5060088703168,0.8888888888888888,Moderate,High Sugar,Yes
8720182462046,0.7719298245614036,Moderate,Low Sugar,Yes
4088600268781,0.1093749999999999,High,Low Sugar,No
8410076611284,0.2296511627906977,High,High Sugar,Yes
8719200234826,1.0,High,Low Sugar,Yes
3261055951441,0.05,Moderate,Low Sugar,Yes
5033060100149,0.0267379679144385,High,Low Sugar,Yes
8412042502398,0.271523178807947,Moderate,Low Sugar,No
5015821122393,0.271523178807947,Moderate,Low Sugar,Yes
5010718215011,0.076595744680851,Moderate,Low Sugar,No
1217155,0.271523178807947,Low,Low Sugar,Yes
3045320094091,1.0,Moderate,High Sugar,Yes
8435185962379,0.8571428571428572,Low,Low Sugar,Yes
5060375300124,0.4723618090452262,High,Moderate Sugar,Yes
6111126004071,0.0,Low,Low Sugar,Yes
7622201751722,0.55,High,High Sugar,Yes
20035846,0.0185922974767596,High,Low Sugar,No
3760341070052,0.0050632911392405,High,Low Sugar,Yes
4056489238805,0.0723684210526315,High,Low Sugar,Yes
58449770565,0.2704309063893016,Moderate,Moderate Sugar,No
4088600284958,0.7906976744186046,Moderate,Low Sugar,No
5010034013681,0.0161290322580645,Moderate,Low Sugar,No
6413300018035,0.9375,Low,Moderate Sugar,Yes
4088600243627,0.00025,Low,Low Sugar,Yes
1644432,1.0,High,Low Sugar,No
5391511420780,0.2191780821917808,Low,Low Sugar,No
8410261775234,1.0,Low,Moderate Sugar,No
5000354910678,0.85,Low,Moderate Sugar,No
5000237138342,0.0178571428571428,Moderate,Low Sugar,No
8410076611291,0.2470059880239521,High,High Sugar,Yes
3284193,1.0,Low,Moderate Sugar,Yes
5057172110827,0.0722222222222222,Moderate,Low Sugar,No
8906021927697,0.271523178807947,Moderate,Low Sugar,Yes
810032300463,0.0,Moderate,Low Sugar,No
29360642,0.0585480093676814,Moderate,Low Sugar,No
6111242106703,0.8,Low,Moderate Sugar,Yes
8718166007628,0.9298245614035088,Low,Moderate Sugar,Yes
8410376053128,0.0066666666666666,High,Low Sugar,Yes
6111243860161,1.0,Low,Moderate Sugar,Yes
74988,0.9490968801313628,Moderate,High Sugar,Yes
29296088,0.0527777777777777,Moderate,Low Sugar,Yes
8402001012068,1.0,Moderate,Moderate Sugar,No
5449000318411,0.9130434782608696,Low,Moderate Sugar,Yes
8720182609984,0.9375,High,Low Sugar,Yes
815074022915,0.271523178807947,Low,Low Sugar,No
6111242102590,0.2992700729927007,Low,Low Sugar,Yes
6111262385430,0.4126984126984127,High,High Sugar,Yes
8410740905794,0.271523178807947,Moderate,Low Sugar,Yes
4056489749516,0.0452380952380952,Moderate,Low Sugar,Yes
3228857001965,0.1604166666666666,Moderate,Moderate Sugar,Yes
474030,0.0602409638554216,Moderate,Low Sugar,Yes
4056489750666,0.0088832487309644,High,Low Sugar,No
5060362072133,0.7647058823529412,Low,Low Sugar,Yes
5942326402272,0.0,Moderate,Low Sugar,No
5942321000046,1.0,Low,Moderate Sugar,Yes
4056489851370,0.055441478439425,Moderate,Low Sugar,No
8719200282612,0.3571428571428571,High,Low Sugar,Yes
6221048407833,0.271523178807947,Moderate,Low Sugar,Yes
4005808816187,0.271523178807947,Moderate,Low Sugar,Yes
6111260820766,0.271523178807947,Moderate,Low Sugar,Yes
6111018909279,0.271523178807947,Moderate,Low Sugar,Yes
3229820780979,0.8750000000000001,Low,Low Sugar,Yes
3092718605971,0.9807692307692306,Low,Moderate Sugar,Yes
3111902100020,0.3050847457627119,High,High Sugar,No
3478822005249,0.9545454545454546,Moderate,High Sugar,No
3033490613983,0.9723756906077348,Moderate,High Sugar,Yes
3273220540015,1.0,Low,Low Sugar,No
3068110703232,0.0098730606488011,High,Low Sugar,No
3560071157722,0.1916666666666666,Moderate,Low Sugar,Yes
3056440083599,0.1067796610169491,High,Moderate Sugar,Yes
3033491273827,1.0,Low,Low Sugar,No
3250391699995,0.1015873015873015,High,Moderate Sugar,Yes
20884697,0.0059031877213695,Low,Low Sugar,No
3124480001429,0.0,Low,Low Sugar,Yes
20024642,0.0,Moderate,Low Sugar,No
3165440002919,0.0472222222222222,High,Low Sugar,No
3270190005100,0.963855421686747,High,High Sugar,Yes
3523230019934,1.0,Moderate,Low Sugar,No
3250391774081,0.0846153846153846,High,Moderate Sugar,Yes
3270190128533,0.0675675675675675,High,Moderate Sugar,Yes
3560070877546,0.0916666666666666,Moderate,Low Sugar,Yes
3178530402995,0.7123287671232876,High,High Sugar,Yes
3124480235558,0.9879518072289156,Low,Moderate Sugar,Yes
8410055150018,0.271523178807947,Moderate,Low Sugar,No
3560071178345,0.0,High,Low Sugar,No
3175681225091,0.1149999999999999,Moderate,Low Sugar,Yes
5053827199469,0.3768115942028985,High,High Sugar,Yes
20132170,0.4645340751043115,High,High Sugar,No
3564700019276,0.2708333333333333,High,Moderate Sugar,Yes
20620400,1.0,Low,Low Sugar,No
3017760628198,0.5074626865671642,High,High Sugar,Yes
3038354534008,0.0012987012987012,High,Low Sugar,No
3175681137776,0.2473684210526316,Moderate,Low Sugar,No
3168930000983,0.0847457627118644,High,Moderate Sugar,Yes
5411188115458,0.9620253164556962,Low,Moderate Sugar,Yes
3564707108089,1.0,High,High Sugar,No
3103220045640,0.5733333333333334,High,High Sugar,Yes
3068111752222,0.0526315789473684,High,Low Sugar,Yes
26083827,0.8857142857142857,High,High Sugar,Yes
3036811460365,0.6842105263157895,Low,Low Sugar,No
3229820796550,0.8846153846153845,Low,Low Sugar,Yes
3560070483471,1.0,Low,Low Sugar,No
20840839,1.0,Moderate,High Sugar,Yes
3564700444207,0.0066666666666666,High,Low Sugar,No
3564700621639,1.0,High,Low Sugar,No
3770008500037,0.3986486486486486,High,Moderate Sugar,No
5035139217604,1.0,Moderate,Low Sugar,Yes
3254381048343,1.0,Low,Low Sugar,Yes
3564707105637,0.8571428571428571,Low,Low Sugar,Yes
3175681224797,0.0233333333333333,High,Low Sugar,Yes
8410179016375,0.0,High,Low Sugar,No
5021991938818,0.0,Low,Low Sugar,No
3250391320530,0.8248175182481752,High,High Sugar,No
3336971209140,0.0269230769230769,High,Low Sugar,Yes
8715700112589,0.8148148148148149,Low,Low Sugar,Yes
4250241203524,0.0444444444444444,Moderate,Low Sugar,No
3456300012422,0.8,High,High Sugar,Yes
3421557910210,0.0166666666666666,High,Low Sugar,Yes
3272770004817,0.8571428571428571,Moderate,Low Sugar,Yes
5410081206201,0.9818181818181818,High,High Sugar,Yes
4104420181144,0.4909090909090909,High,Moderate Sugar,No
8480000047069,0.0,High,Low Sugar,No
3036810207589,0.6382978723404255,Moderate,Moderate Sugar,Yes
7300400481700,0.0258620689655172,High,Low Sugar,No
3252971341003,0.0277777777777777,High,Low Sugar,No
3036811366988,0.3962264150943396,Low,Low Sugar,Yes
8480000205711,0.974025974025974,Moderate,Moderate Sugar,Yes
3103220022696,0.6352941176470588,High,High Sugar,Yes
8480000531414,0.0961538461538461,Moderate,Low Sugar,Yes
8480000511829,0.4296296296296296,Moderate,Moderate Sugar,Yes
3412290071870,0.8666666666666667,Moderate,Moderate Sugar,Yes
3564700438244,0.2253521126760563,High,High Sugar,Yes
20239220,0.8846153846153845,High,Low Sugar,Yes
3033491602030,0.96,Low,Low Sugar,Yes
3608580017257,1.0,Moderate,High Sugar,Yes
4014400900217,0.9619238476953909,High,High Sugar,Yes
8480000142030,0.3478260869565217,High,High Sugar,Yes
3560070972180,0.5833333333333334,Moderate,Low Sugar,Yes
3560071010577,0.175,Moderate,Low Sugar,Yes
8480000141972,0.2816901408450704,High,High Sugar,Yes
20917906,1.0,Low,Moderate Sugar,No
8076809573757,0.3666666666666666,High,High Sugar,Yes
3564706596788,1.0,High,Low Sugar,No
3329770071391,0.957983193277311,Low,Moderate Sugar,Yes
9000331607917,0.7076923076923077,High,High Sugar,Yes
3564700668740,0.3134328358208955,High,High Sugar,Yes
8480000049032,0.0014084507042253,Low,Low Sugar,No
3760091720603,0.7619047619047619,High,High Sugar,Yes
